ano_de_construccion,banos,disposicion,dormitorios,estado,garajes,gastos_comunes,m2_de_la_terraza,m2_del_terreno,m2_edificados,price,tipo_propiedad,vivienda_social,zona
2017.0,1.0,al frente,2.0,a estrenar,1.0,0.0,6.0,77.0,71.0,157648.0,apartamentos,1.0,prado
1890.0,2.0,al frente,2.0,buen estado,0.0,0.0,0.0,95.0,95.0,239000.0,apartamentos,0.0,pocitos
2013.0,1.0,al frente,1.0,buen estado,0.0,3200.0,0.0,37.0,34.0,165000.0,apartamentos,0.0,pocitos
2018.0,3.0,al frente,3.0,a estrenar,3.0,22000.0,19.0,221.0,221.0,1200000.0,apartamentos,0.0,puerto buceo
2019.0,1.0,,0.0,buen estado,0.0,0.0,0.0,31.0,31.0,110000.0,apartamentos,0.0,pocitos
2017.0,2.0,al frente,2.0,a estrenar,1.0,1.0,20.0,86.0,86.0,235000.0,apartamentos,0.0,malvin
1986.0,2.0,al frente,3.0,buen estado,0.0,5000.0,0.0,79.0,79.0,170000.0,apartamentos,0.0,aguada
2019.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,56.0,56.0,131000.0,apartamentos,0.0,parque batlle
1982.0,3.0,al frente,4.0,requiere mantenimiento,1.0,28000.0,20.0,180.0,180.0,590000.0,apartamentos,0.0,punta carretas
1975.0,2.0,,2.0,excelente estado,1.0,8000.0,0.0,80.0,80.0,255000.0,apartamentos,0.0,pocitos
2018.0,1.0,contrafrente,2.0,a estrenar,1.0,3000.0,7.0,60.0,60.0,154000.0,apartamentos,0.0,prado
2019.0,1.0,,1.0,buen estado,1.0,0.0,0.0,48.0,48.0,223424.0,apartamentos,0.0,barrio sur
1941.0,1.0,,3.0,buen estado,0.0,1300.0,0.0,40.0,40.0,155000.0,apartamentos,0.0,cordon
2017.0,1.0,al frente,0.0,buen estado,0.0,2000.0,0.0,28.0,28.0,105000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,0.0,buen estado,0.0,0.0,0.0,36.0,36.0,119000.0,apartamentos,0.0,pocitos
2016.0,1.0,al frente,0.0,buen estado,1.0,2400.0,0.0,34.0,26.0,115000.0,apartamentos,0.0,parque batlle
1961.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,411.0,95.0,140000.0,casas,0.0,nuevo paris
2020.0,1.0,al frente,1.0,en construccion,0.0,11.0,0.0,40.0,40.0,101106.0,apartamentos,1.0,centro
2018.0,1.0,al frente,2.0,a estrenar,0.0,0.0,35.0,65.0,65.0,124000.0,apartamentos,1.0,goes
1958.0,2.0,al frente,3.0,excelente estado,1.0,18000.0,7.0,121.0,121.0,355000.0,apartamentos,0.0,pocitos
1960.0,1.0,al frente,3.0,buen estado,1.0,13000.0,0.0,99.0,99.0,450000.0,apartamentos,0.0,pocitos
2012.0,2.0,al frente,2.0,excelente estado,2.0,7000.0,4.0,70.0,70.0,265000.0,apartamentos,0.0,malvin
1957.0,2.0,al frente,2.0,buen estado,0.0,8000.0,0.0,91.0,86.0,220000.0,apartamentos,0.0,pocitos
1950.0,1.0,al frente,2.0,requiere mantenimiento,0.0,0.0,13.0,70.0,63.0,108000.0,casas,0.0,la comercial
2017.0,3.0,al frente,3.0,a estrenar,0.0,0.0,0.0,177.0,137.0,441000.0,casas,0.0,carrasco
1951.0,1.0,al frente,1.0,buen estado,0.0,3000.0,0.0,43.0,43.0,116000.0,apartamentos,0.0,centro
2017.0,1.0,contrafrente,1.0,a estrenar,0.0,1.0,55.0,54.0,54.0,130000.0,apartamentos,0.0,parque rodo
2018.0,3.0,,4.0,a estrenar,2.0,0.0,0.0,176.0,176.0,630000.0,apartamentos,0.0,carrasco
2011.0,3.0,lateral,2.0,excelente estado,2.0,18000.0,16.0,132.0,132.0,450000.0,apartamentos,0.0,carrasco
2017.0,1.0,al frente,3.0,a estrenar,1.0,1.0,0.0,77.0,77.0,181899.0,apartamentos,0.0,
1976.0,1.0,contrafrente,2.0,buen estado,0.0,2100.0,0.0,54.0,54.0,135000.0,apartamentos,0.0,cordon
1960.0,1.0,al frente,2.0,excelente estado,0.0,1200.0,4.0,45.0,45.0,128000.0,apartamentos,0.0,buceo
2019.0,1.0,al frente,2.0,a estrenar,0.0,4600.0,0.0,57.0,57.0,160400.0,apartamentos,0.0,palermo
1970.0,2.0,al frente,2.0,buen estado,3.0,0.0,0.0,270.0,85.0,130000.0,casas,0.0,cerrito
1980.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,210.0,90.0,160000.0,casas,0.0,malvin norte
2014.0,2.0,al frente,3.0,a estrenar,0.0,2500.0,0.0,88.0,88.0,178000.0,apartamentos,0.0,palermo
1953.0,3.0,al frente,5.0,buen estado,0.0,0.0,0.0,472.0,128.0,130000.0,casas,0.0,penarol
1960.0,1.0,al frente,2.0,buen estado,0.0,5000.0,0.0,59.0,59.0,129500.0,apartamentos,0.0,centro
1990.0,2.0,al frente,3.0,excelente estado,0.0,15000.0,8.0,100.0,100.0,280000.0,apartamentos,0.0,pocitos
2018.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,77.0,77.0,245400.0,apartamentos,0.0,parque batlle
1950.0,3.0,al frente,5.0,excelente estado,3.0,0.0,10.0,800.0,280.0,550000.0,casas,0.0,prado
2004.0,3.0,,4.0,excelente estado,2.0,0.0,0.0,555.0,246.0,650000.0,casas,0.0,carrasco
1998.0,2.0,al frente,3.0,buen estado,1.0,16800.0,115.0,102.0,102.0,260000.0,apartamentos,0.0,pocitos
2019.0,1.0,contrafrente,1.0,a estrenar,0.0,111.0,2.0,40.0,40.0,118900.0,apartamentos,0.0,la blanqueada
1967.0,1.0,al frente,3.0,buen estado,2.0,0.0,0.0,500.0,111.0,280000.0,casas,0.0,carrasco norte
1963.0,1.0,al frente,3.0,requiere mantenimiento,1.0,0.0,0.0,301.0,80.0,150000.0,casas,0.0,union
1990.0,3.0,al frente,3.0,excelente estado,2.0,15400.0,20.0,170.0,170.0,520000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,2.0,en construccion,0.0,5000.0,7.0,55.0,55.0,149900.0,apartamentos,1.0,cordon
1965.0,1.0,al frente,2.0,excelente estado,1.0,0.0,0.0,402.0,105.0,135000.0,casas,0.0,nuevo paris
1970.0,1.0,contrafrente,1.0,buen estado,0.0,6200.0,0.0,40.0,40.0,110000.0,apartamentos,1.0,tres cruces
1999.0,3.0,al frente,4.0,excelente estado,1.0,13000.0,0.0,139.0,139.0,369000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,en construccion,1.0,0.0,0.0,52.0,52.0,133000.0,apartamentos,0.0,pocitos
2017.0,3.0,,4.0,a estrenar,2.0,0.0,0.0,656.0,258.0,690000.0,casas,0.0,carrasco
1990.0,2.0,,3.0,buen estado,2.0,0.0,5.0,300.0,120.0,155000.0,casas,0.0,paso molino
2018.0,1.0,,2.0,en construccion,1.0,1.0,0.0,50.0,50.0,125000.0,apartamentos,1.0,centro
2017.0,2.0,al frente,3.0,a estrenar,1.0,3000.0,9.0,70.0,70.0,186000.0,apartamentos,1.0,prado
2001.0,1.0,al frente,0.0,excelente estado,0.0,2750.0,0.0,26.0,26.0,130000.0,apartamentos,0.0,punta carretas
1998.0,3.0,al frente,3.0,excelente estado,3.0,27000.0,0.0,183.0,183.0,535000.0,apartamentos,0.0,carrasco
2015.0,2.0,al frente,2.0,excelente estado,1.0,0.0,0.0,84.0,84.0,345000.0,apartamentos,0.0,buceo
2018.0,1.0,contrafrente,1.0,a estrenar,0.0,0.0,4.0,28.0,28.0,80000.0,apartamentos,0.0,union
2017.0,1.0,al frente,1.0,excelente estado,0.0,2500.0,0.0,49.0,49.0,146000.0,apartamentos,0.0,cordon
2018.0,1.0,contrafrente,0.0,en construccion,0.0,0.0,3.0,28.0,28.0,96000.0,apartamentos,0.0,pocitos
2019.0,2.0,,3.0,a estrenar,2.0,0.0,0.0,20.0,110.0,245000.0,casas,0.0,carrasco norte
2018.0,1.0,al frente,1.0,excelente estado,0.0,4600.0,26.0,61.0,61.0,142000.0,apartamentos,0.0,parque batlle
2019.0,1.0,contrafrente,1.0,en construccion,1.0,1.0,33.0,87.0,87.0,231706.0,apartamentos,1.0,centro
2019.0,1.0,,0.0,a estrenar,1.0,1.0,0.0,31.0,31.0,102000.0,apartamentos,0.0,pocitos nuevo
2018.0,3.0,al frente,3.0,a estrenar,2.0,22222.0,0.0,286.0,286.0,1250000.0,apartamentos,0.0,puerto buceo
2019.0,1.0,contrafrente,0.0,buen estado,0.0,0.0,0.0,33.0,33.0,100000.0,apartamentos,0.0,punta carretas
2015.0,2.0,al frente,2.0,excelente estado,1.0,6652.0,7.0,71.0,71.0,273000.0,apartamentos,0.0,malvin
2016.0,1.0,,0.0,a estrenar,0.0,0.0,0.0,15.0,32.0,140500.0,apartamentos,0.0,pocitos
1960.0,2.0,,3.0,buen estado,2.0,0.0,0.0,530.0,140.0,400000.0,casas,0.0,punta gorda
2010.0,3.0,al frente,3.0,buen estado,3.0,35000.0,0.0,356.0,191.0,1280000.0,apartamentos,0.0,carrasco
1995.0,3.0,al frente,3.0,excelente estado,0.0,11600.0,16.0,110.0,110.0,249000.0,apartamentos,0.0,pocitos nuevo
2018.0,1.0,al frente,2.0,a estrenar,1.0,2000.0,5.0,57.0,57.0,135000.0,apartamentos,1.0,cordon
1971.0,1.0,al frente,0.0,buen estado,0.0,0.0,11.0,24.0,24.0,120000.0,apartamentos,0.0,pocitos
1983.0,2.0,al frente,3.0,buen estado,0.0,12200.0,2.0,84.0,84.0,245000.0,apartamentos,0.0,pocitos
1980.0,2.0,al frente,3.0,excelente estado,2.0,27000.0,0.0,250.0,250.0,780000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,2.0,a estrenar,0.0,3800.0,2.0,60.0,60.0,185000.0,apartamentos,0.0,buceo
1960.0,2.0,al frente,2.0,excelente estado,2.0,6300.0,11.0,86.0,86.0,260000.0,apartamentos,0.0,malvin
1945.0,1.0,al frente,2.0,requiere mantenimiento,0.0,0.0,0.0,62.0,47.0,98000.0,casas,0.0,arroyo seco
1948.0,3.0,al frente,4.0,buen estado,1.0,0.0,0.0,340.0,212.0,460000.0,casas,0.0,parque batlle
2018.0,1.0,al frente,0.0,buen estado,0.0,0.0,0.0,39.0,39.0,120000.0,apartamentos,0.0,punta carretas
1980.0,1.0,al frente,3.0,buen estado,0.0,2000.0,2.0,65.0,65.0,120000.0,apartamentos,0.0,aires puros
2015.0,2.0,lateral,2.0,excelente estado,2.0,5300.0,3.0,55.0,55.0,230000.0,apartamentos,0.0,malvin
2019.0,2.0,al frente,2.0,excelente estado,1.0,0.0,0.0,92.0,92.0,334000.0,apartamentos,0.0,punta carretas
1988.0,1.0,al frente,2.0,buen estado,2.0,0.0,0.0,300.0,160.0,330000.0,casas,0.0,punta gorda
1980.0,1.0,al frente,2.0,excelente estado,1.0,6800.0,2.0,55.0,55.0,160000.0,apartamentos,0.0,la blanqueada
2019.0,1.0,al frente,0.0,a estrenar,0.0,1.0,6.0,34.0,34.0,109132.0,apartamentos,0.0,cordon
1985.0,1.0,al frente,4.0,excelente estado,0.0,2800.0,0.0,66.0,66.0,118000.0,apartamentos,0.0,sayago
2013.0,1.0,contrafrente,0.0,buen estado,0.0,2500.0,0.0,30.0,30.0,105000.0,apartamentos,0.0,punta carretas
2010.0,2.0,al frente,3.0,excelente estado,2.0,0.0,0.0,350.0,160.0,295000.0,casas,0.0,carrasco
2017.0,1.0,al frente,3.0,a estrenar,1.0,1.0,47.0,147.0,147.0,412400.0,apartamentos,1.0,centro
1975.0,2.0,al frente,3.0,buen estado,1.0,6500.0,0.0,87.0,87.0,180000.0,apartamentos,0.0,centro
2016.0,2.0,al frente,3.0,a estrenar,1.0,14500.0,25.0,99.0,99.0,370000.0,apartamentos,0.0,carrasco
2019.0,2.0,al frente,2.0,a estrenar,1.0,1.0,13.0,82.0,82.0,276000.0,apartamentos,0.0,pocitos
2018.0,2.0,al frente,4.0,a estrenar,0.0,1.0,4.0,134.0,134.0,230000.0,apartamentos,1.0,ciudad vieja
2019.0,3.0,,3.0,excelente estado,1.0,0.0,0.0,143.0,143.0,901200.0,apartamentos,0.0,carrasco norte
2015.0,3.0,al frente,3.0,excelente estado,2.0,0.0,0.0,850.0,210.0,540000.0,casas,0.0,carrasco - barrios con seguridad
2018.0,1.0,contrafrente,0.0,excelente estado,0.0,2470.0,3.0,30.0,30.0,105000.0,apartamentos,0.0,pocitos
1989.0,1.0,,2.0,buen estado,0.0,0.0,0.0,86.0,86.0,129000.0,apartamentos,0.0,atahualpa
2015.0,1.0,al frente,1.0,a estrenar,1.0,3700.0,8.0,62.0,62.0,150000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,buen estado,1.0,0.0,0.0,46.0,46.0,190000.0,apartamentos,0.0,pocitos
1970.0,3.0,al frente,3.0,requiere mantenimiento,1.0,14100.0,0.0,130.0,130.0,189000.0,apartamentos,0.0,cordon
2017.0,1.0,al frente,1.0,en construccion,0.0,0.0,5.0,48.0,48.0,117000.0,apartamentos,0.0,tres cruces
1990.0,2.0,al frente,3.0,buen estado,0.0,5300.0,10.0,80.0,80.0,172000.0,apartamentos,0.0,pocitos
2014.0,1.0,contrafrente,1.0,excelente estado,0.0,0.0,0.0,51.0,51.0,110000.0,apartamentos,0.0,aguada
2017.0,1.0,al frente,1.0,excelente estado,1.0,3000.0,6.0,45.0,45.0,185000.0,apartamentos,0.0,malvin
1990.0,2.0,al frente,3.0,reciclada,1.0,3600.0,10.0,100.0,100.0,267000.0,apartamentos,0.0,malvin
2018.0,1.0,,0.0,a estrenar,0.0,1800.0,0.0,28.0,28.0,105000.0,apartamentos,0.0,pocitos nuevo
1969.0,1.0,al frente,2.0,buen estado,0.0,800.0,0.0,62.0,62.0,142000.0,apartamentos,0.0,buceo
2008.0,3.0,al frente,3.0,buen estado,2.0,18000.0,0.0,115.0,100.0,330000.0,apartamentos,0.0,carrasco
1995.0,2.0,al frente,2.0,buen estado,0.0,6000.0,0.0,70.0,60.0,198000.0,apartamentos,0.0,malvin
2020.0,1.0,al frente,2.0,en construccion,0.0,0.0,3.0,67.0,67.0,145700.0,apartamentos,1.0,cordon
2017.0,1.0,al frente,2.0,excelente estado,0.0,6000.0,0.0,55.0,55.0,239900.0,apartamentos,0.0,palermo
2017.0,1.0,al frente,0.0,buen estado,0.0,2500.0,0.0,37.0,37.0,114000.0,apartamentos,0.0,pocitos
2016.0,1.0,contrafrente,1.0,excelente estado,1.0,5000.0,0.0,60.0,60.0,180000.0,apartamentos,0.0,malvin
1970.0,1.0,al frente,2.0,buen estado,0.0,100.0,40.0,60.0,60.0,100000.0,apartamentos,0.0,goes
2016.0,2.0,al frente,2.0,buen estado,0.0,4920.0,0.0,89.0,56.0,220000.0,apartamentos,0.0,malvin
1965.0,1.0,al frente,3.0,buen estado,1.0,0.0,0.0,564.0,74.0,160000.0,casas,0.0,conciliacion
1989.0,2.0,al frente,5.0,buen estado,1.0,0.0,0.0,399.0,136.0,450000.0,casas,0.0,pocitos nuevo
2013.0,2.0,al frente,2.0,excelente estado,0.0,5000.0,4.0,57.0,57.0,179000.0,apartamentos,0.0,malvin
2018.0,1.0,al frente,1.0,excelente estado,1.0,2000.0,1.0,58.0,58.0,130000.0,apartamentos,0.0,centro
1955.0,2.0,al frente,3.0,buen estado,1.0,20000.0,18.0,169.0,169.0,400000.0,apartamentos,0.0,pocitos
2017.0,3.0,al frente,3.0,buen estado,0.0,0.0,0.0,410.0,120.0,320000.0,casas,0.0,carrasco norte
1959.0,1.0,,2.0,buen estado,0.0,0.0,0.0,60.0,47.0,83000.0,apartamentos,0.0,bella vista
1975.0,3.0,al frente,4.0,a reciclar,2.0,0.0,0.0,300.0,300.0,890000.0,apartamentos,0.0,punta carretas
1960.0,3.0,contrafrente,3.0,buen estado,1.0,15000.0,10.0,135.0,135.0,285000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,49.0,49.0,150000.0,apartamentos,0.0,carrasco norte
1947.0,2.0,al frente,3.0,buen estado,0.0,11000.0,0.0,115.0,115.0,185000.0,apartamentos,0.0,centro
2020.0,1.0,al frente,2.0,en construccion,1.0,1.0,5.0,73.0,73.0,138912.0,apartamentos,1.0,cordon
1961.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,2.8,125.0,76000.0,casas,0.0,manga
2020.0,1.0,contrafrente,1.0,en construccion,0.0,0.0,0.0,48.0,36.0,138000.0,apartamentos,0.0,tres cruces
2018.0,1.0,contrafrente,2.0,a estrenar,1.0,0.0,6.0,56.0,56.0,156000.0,apartamentos,0.0,prado
2014.0,1.0,,2.0,excelente estado,1.0,0.0,0.0,68.0,68.0,148600.0,apartamentos,0.0,aguada
1998.0,3.0,al frente,3.0,excelente estado,2.0,27000.0,10.0,180.0,180.0,680000.0,apartamentos,0.0,puerto buceo
2019.0,1.0,,1.0,a estrenar,1.0,1.0,0.0,52.0,52.0,164000.0,apartamentos,0.0,punta carretas
1998.0,2.0,al frente,3.0,buen estado,1.0,16000.0,0.0,87.0,87.0,395000.0,apartamentos,0.0,villa biarritz
1955.0,3.0,al frente,4.0,requiere mantenimiento,3.0,0.0,0.0,210.0,230.0,460000.0,casas,0.0,pocitos
2000.0,2.0,al frente,3.0,excelente estado,1.0,13000.0,145.0,130.0,130.0,590000.0,apartamentos,0.0,punta carretas
2018.0,1.0,al frente,2.0,excelente estado,1.0,5750.0,0.0,49.0,49.0,192400.0,apartamentos,0.0,malvin
2008.0,2.0,contrafrente,3.0,excelente estado,1.0,15000.0,10.0,120.0,120.0,390000.0,apartamentos,0.0,parque miramar
1948.0,2.0,al frente,3.0,buen estado,0.0,11000.0,0.0,109.0,109.0,169000.0,apartamentos,0.0,centro
1998.0,1.0,al frente,2.0,buen estado,0.0,4235.0,0.0,63.0,57.0,165000.0,apartamentos,0.0,buceo
2020.0,1.0,contrafrente,1.0,en construccion,0.0,0.0,0.0,59.0,59.0,144000.0,apartamentos,0.0,parque batlle
1920.0,2.0,al frente,3.0,excelente estado,0.0,9000.0,0.0,108.0,108.0,175000.0,apartamentos,0.0,ciudad vieja
2016.0,1.0,al frente,1.0,a estrenar,0.0,0.0,3.0,51.0,51.0,110000.0,apartamentos,1.0,tres cruces
2018.0,2.0,al frente,2.0,excelente estado,1.0,6000.0,0.0,77.0,77.0,250000.0,apartamentos,0.0,parque rodo
1955.0,3.0,,3.0,buen estado,2.0,0.0,0.0,869.0,350.0,890000.0,casas,0.0,carrasco
2016.0,2.0,,2.0,excelente estado,0.0,6820.0,0.0,91.0,91.0,240000.0,apartamentos,0.0,pocitos
1975.0,3.0,al frente,3.0,excelente estado,2.0,22000.0,10.0,130.0,130.0,490000.0,apartamentos,0.0,villa biarritz
2018.0,1.0,contrafrente,2.0,en construccion,0.0,1.0,2.0,62.0,62.0,147552.0,apartamentos,0.0,malvin
2016.0,1.0,al frente,2.0,a estrenar,0.0,3000.0,48.0,62.0,62.0,163000.0,apartamentos,0.0,cordon
2019.0,1.0,al frente,0.0,buen estado,0.0,0.0,0.0,30.0,30.0,88900.0,apartamentos,0.0,la blanqueada
1990.0,3.0,al frente,3.0,buen estado,0.0,0.0,0.0,375.0,104.0,340000.0,casas,0.0,carrasco
2020.0,2.0,al frente,3.0,en construccion,0.0,0.0,0.0,78.0,78.0,267200.0,apartamentos,0.0,cordon
2018.0,2.0,al frente,2.0,a estrenar,1.0,9000.0,0.0,90.0,90.0,345000.0,apartamentos,0.0,punta carretas
2020.0,1.0,al frente,2.0,en construccion,0.0,5280.0,0.0,57.0,57.0,164500.0,apartamentos,0.0,palermo
1962.0,3.0,al frente,3.0,a reciclar,0.0,15500.0,0.0,130.0,117.0,280000.0,apartamentos,0.0,pocitos
2012.0,3.0,al frente,4.0,excelente estado,2.0,23000.0,0.0,150.0,150.0,715000.0,apartamentos,0.0,punta carretas
1998.0,1.0,al frente,1.0,buen estado,0.0,6700.0,0.0,40.0,40.0,152000.0,apartamentos,0.0,villa biarritz
2018.0,1.0,contrafrente,1.0,a estrenar,0.0,2500.0,2.0,38.0,38.0,120000.0,apartamentos,0.0,la blanqueada
2012.0,3.0,al frente,2.0,excelente estado,2.0,11000.0,0.0,167.0,167.0,320000.0,apartamentos,0.0,punta carretas
2020.0,1.0,al frente,2.0,en construccion,1.0,1.0,10.0,73.0,73.0,140928.0,apartamentos,1.0,cordon
1961.0,3.0,al frente,3.0,excelente estado,0.0,0.0,0.0,135.0,100.0,260000.0,casas,0.0,pocitos
2017.0,2.0,al frente,3.0,a estrenar,1.0,6000.0,12.0,90.0,90.0,289000.0,apartamentos,0.0,pocitos
1994.0,1.0,al frente,3.0,reciclada,0.0,3000.0,0.0,63.0,63.0,152500.0,apartamentos,0.0,la blanqueada
1980.0,2.0,al frente,3.0,buen estado,1.0,15800.0,0.0,90.0,90.0,220000.0,apartamentos,0.0,pocitos
2019.0,1.0,interior,0.0,a estrenar,0.0,1.0,0.0,25.0,25.0,88000.0,apartamentos,1.0,la blanqueada
2017.0,1.0,al frente,1.0,excelente estado,0.0,0.0,0.0,79.0,55.0,215000.0,apartamentos,0.0,pocitos
1965.0,1.0,al frente,0.0,excelente estado,1.0,8300.0,0.0,54.0,54.0,173000.0,apartamentos,0.0,pocitos
2019.0,1.0,,1.0,a estrenar,1.0,1.0,0.0,51.0,51.0,144000.0,apartamentos,0.0,malvin
2013.0,1.0,al frente,0.0,excelente estado,0.0,3800.0,0.0,27.0,27.0,90000.0,apartamentos,0.0,centro
2012.0,2.0,,3.0,excelente estado,1.0,12500.0,0.0,182.0,72.0,280000.0,apartamentos,0.0,buceo
2018.0,1.0,,2.0,a estrenar,0.0,1.0,0.0,66.0,66.0,164800.0,apartamentos,0.0,cordon
1994.0,3.0,al frente,4.0,excelente estado,3.0,19000.0,13.0,191.0,191.0,560000.0,apartamentos,0.0,pocitos
1960.0,3.0,al frente,5.0,reciclada,2.0,0.0,380.0,20.0,450.0,890000.0,casas,0.0,pocitos
2009.0,1.0,,2.0,buen estado,1.0,0.0,0.0,60.0,60.0,280000.0,apartamentos,0.0,malvin
1976.0,1.0,al frente,4.0,buen estado,1.0,0.0,0.0,227.0,197.0,700000.0,casas,0.0,pocitos nuevo
1970.0,3.0,al frente,3.0,buen estado,1.0,13000.0,0.0,106.0,106.0,230000.0,apartamentos,0.0,cordon
2015.0,1.0,,1.0,a estrenar,0.0,6000.0,0.0,50.0,50.0,165000.0,apartamentos,0.0,villa biarritz
1970.0,2.0,al frente,3.0,excelente estado,1.0,2000.0,34.0,94.0,94.0,255000.0,apartamentos,0.0,prado
2020.0,1.0,,1.0,en construccion,0.0,0.0,0.0,55.0,36.0,109229.0,apartamentos,0.0,prado
1980.0,2.0,al frente,3.0,buen estado,2.0,25000.0,185.0,175.0,175.0,570000.0,apartamentos,0.0,pocitos
2019.0,3.0,al frente,3.0,a estrenar,0.0,0.0,0.0,470.0,216.0,790000.0,casas,0.0,carrasco
1989.0,2.0,al frente,3.0,excelente estado,2.0,7500.0,0.0,110.0,110.0,330000.0,apartamentos,0.0,parque rodo
1962.0,2.0,al frente,3.0,requiere mantenimiento,0.0,17000.0,6.0,146.0,146.0,289000.0,apartamentos,0.0,pocitos
2015.0,1.0,al frente,1.0,excelente estado,0.0,6000.0,0.0,37.0,37.0,170000.0,apartamentos,0.0,puerto buceo
2012.0,1.0,al frente,1.0,excelente estado,1.0,6700.0,3.0,40.0,40.0,205000.0,apartamentos,0.0,punta carretas
1990.0,3.0,al frente,4.0,excelente estado,3.0,0.0,50.0,890.0,480.0,420000.0,casas,0.0,barra de carrasco
1959.0,3.0,al frente,3.0,excelente estado,1.0,9000.0,15.0,130.0,130.0,390000.0,apartamentos,0.0,pocitos
2014.0,2.0,al frente,3.0,excelente estado,1.0,7400.0,0.0,76.0,76.0,249300.0,apartamentos,0.0,malvin
2020.0,1.0,al frente,2.0,en construccion,0.0,6000.0,0.0,55.0,55.0,172000.0,apartamentos,0.0,palermo
1982.0,1.0,al frente,2.0,excelente estado,0.0,3800.0,0.0,57.0,57.0,130000.0,apartamentos,0.0,tres cruces
2018.0,1.0,al frente,1.0,a estrenar,1.0,3000.0,0.0,56.0,56.0,160000.0,apartamentos,0.0,pocitos
2020.0,1.0,,0.0,en construccion,0.0,0.0,0.0,34.0,34.0,119000.0,apartamentos,0.0,pocitos
2014.0,2.0,,3.0,excelente estado,0.0,1.0,0.0,216.0,216.0,709000.0,apartamentos,0.0,carrasco
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,49.0,49.0,123750.0,apartamentos,0.0,carrasco norte
2015.0,2.0,al frente,2.0,excelente estado,1.0,4500.0,6.0,66.0,66.0,220000.0,apartamentos,0.0,malvin
2012.0,3.0,al frente,2.0,excelente estado,2.0,11000.0,0.0,167.0,167.0,320000.0,apartamentos,0.0,pocitos
1961.0,2.0,al frente,2.0,buen estado,1.0,7000.0,9.0,93.0,93.0,180000.0,apartamentos,0.0,centro
1968.0,2.0,al frente,3.0,a reciclar,1.0,24000.0,3.0,135.0,135.0,320000.0,apartamentos,0.0,pocitos nuevo
1995.0,2.0,al frente,2.0,buen estado,1.0,9000.0,2.0,75.0,75.0,198000.0,apartamentos,0.0,punta carretas
2002.0,1.0,al frente,2.0,excelente estado,0.0,5500.0,4.0,66.0,66.0,135000.0,apartamentos,0.0,palermo
2014.0,3.0,al frente,3.0,excelente estado,1.0,13000.0,0.0,172.0,151.0,620000.0,apartamentos,0.0,pocitos
1969.0,2.0,contrafrente,3.0,buen estado,1.0,0.0,0.0,85.0,85.0,170000.0,apartamentos,0.0,buceo
1936.0,1.0,al frente,1.0,buen estado,0.0,2200.0,0.0,50.0,50.0,100000.0,apartamentos,0.0,cordon
1934.0,1.0,,0.0,buen estado,2.0,0.0,0.0,127.0,127.0,140000.0,casas,0.0,cerrito
2018.0,1.0,al frente,1.0,a estrenar,0.0,0.0,0.0,50.0,50.0,136000.0,apartamentos,1.0,cordon
1946.0,2.0,al frente,3.0,buen estado,0.0,0.0,0.0,155.0,147.0,205000.0,casas,0.0,prado
1960.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,255.0,230.0,380000.0,casas,0.0,prado
1985.0,2.0,al frente,4.0,buen estado,2.0,11900.0,0.0,120.0,115.0,285000.0,apartamentos,0.0,pocitos
1943.0,2.0,al frente,3.0,excelente estado,0.0,0.0,0.0,98.0,98.0,130000.0,apartamentos,0.0,centro
1973.0,2.0,al frente,3.0,buen estado,1.0,0.0,0.0,110.0,100.0,198000.0,casas,0.0,punta gorda
1950.0,1.0,interior,2.0,excelente estado,0.0,0.0,0.0,44.0,44.0,148000.0,apartamentos,0.0,parque batlle
1947.0,1.0,,3.0,buen estado,0.0,0.0,0.0,229.0,113.0,165000.0,casas,0.0,union
2017.0,1.0,al frente,2.0,a estrenar,0.0,0.0,0.0,92.0,92.0,241878.0,apartamentos,1.0,centro
1965.0,1.0,,2.0,buen estado,0.0,0.0,0.0,402.0,91.0,135000.0,casas,0.0,belvedere
1947.0,3.0,al frente,5.0,excelente estado,1.0,0.0,0.0,259.0,200.0,495000.0,casas,0.0,punta carretas
2018.0,1.0,al frente,1.0,excelente estado,0.0,0.0,0.0,45.0,45.0,106000.0,apartamentos,0.0,la blanqueada
1974.0,1.0,,2.0,buen estado,0.0,0.0,0.0,404.0,70.0,85000.0,casas,0.0,nuevo paris
1940.0,1.0,al frente,3.0,buen estado,0.0,1200.0,0.0,66.0,66.0,97000.0,apartamentos,0.0,bella vista
1908.0,2.0,contrafrente,2.0,excelente estado,0.0,2500.0,0.0,59.0,59.0,133000.0,apartamentos,0.0,parque rodo
