banos,dormitorios,garajes,gastos_comunes,m2_del_terreno,m2_edificados,price,vivienda_social,disposición_frente,estado_rec_exc,zona_cat_1,zona_cat_2,zona_cat_3
1.0,1.0,0.0,4000.0,42.0,42.0,138000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,0.0,200.0,67.0,130000.0,0.0,1,0,1,0,0
1.0,2.0,1.0,1000.0,89.0,89.0,145000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,0.0,43.0,93.0,165000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,1500.0,55.0,55.0,58000.0,0.0,1,1,1,0,0
2.0,3.0,1.0,0.0,100.0,100.0,265000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,1000.0,89.0,89.0,145000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,9000.0,87.0,87.0,199000.0,0.0,1,0,0,0,1
2.0,5.0,1.0,0.0,420.0,260.0,200000.0,0.0,1,0,0,1,0
2.0,2.0,2.0,2500.0,69.0,69.0,190000.0,0.0,0,1,0,1,0
1.0,3.0,0.0,1.0,83.0,83.0,125000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,610.0,96.0,129000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,0.0,40.0,40.0,73000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,1000.0,89.0,89.0,145000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,0.0,375.0,375.0,498000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,44.0,44.0,85000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,6500.0,54.0,54.0,180000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2000.0,34.0,34.0,70000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,0.0,39.0,39.0,98000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,0.0,39.0,39.0,98000.0,0.0,0,1,0,1,0
2.0,5.0,0.0,0.0,122.0,134.0,110000.0,0.0,1,1,0,1,0
1.0,1.0,1.0,3200.0,35.0,35.0,125000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,3950.0,55.0,55.0,129000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,3000.0,44.0,44.0,105000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,5000.0,45.0,45.0,110000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,0.0,39.0,39.0,98000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,0.0,42.0,42.0,86900.0,1.0,1,0,0,1,0
1.0,3.0,1.0,0.0,238.0,124.0,89000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,3950.0,55.0,55.0,129000.0,0.0,1,1,0,1,0
1.0,3.0,1.0,4500.0,63.0,63.0,180000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,98.0,69.0,145000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,3950.0,55.0,55.0,129000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,9500.0,115.0,68.0,215000.0,0.0,0,0,0,0,1
3.0,3.0,2.0,0.0,210.0,143.0,390000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,17000.0,170.0,140.0,560000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,40.0,40.0,109000.0,1.0,0,0,0,1,0
1.0,1.0,0.0,0.0,92.0,92.0,145000.0,0.0,0,0,0,1,0
2.0,3.0,1.0,4100.0,106.0,106.0,188878.0,1.0,1,0,0,1,0
2.0,4.0,1.0,0.0,300.0,200.0,279000.0,0.0,1,1,0,1,0
1.0,1.0,1.0,7500.0,60.0,60.0,198000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,1.0,83.0,83.0,138980.0,1.0,1,0,0,1,0
2.0,3.0,1.0,17000.0,103.0,103.0,390000.0,0.0,1,1,0,0,1
3.0,3.0,1.0,0.0,109.0,155.0,550000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,500.0,31.0,31.0,95000.0,0.0,0,1,0,1,0
2.0,3.0,1.0,17700.0,122.0,122.0,418000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,4900.0,47.0,47.0,115000.0,0.0,0,0,0,0,1
3.0,2.0,1.0,6600.0,85.0,85.0,310000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,1500.0,69.0,69.0,140000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,6000.0,77.0,77.0,186000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,1.0,70.0,70.0,140905.0,1.0,0,0,0,1,0
2.0,3.0,0.0,0.0,139.0,103.0,280000.0,0.0,1,0,0,0,1
2.0,5.0,1.0,0.0,228.0,225.0,320000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2400.0,42.0,40.0,130000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,4941.0,56.0,56.0,99000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,1000.0,85.0,85.0,85000.0,0.0,0,1,0,1,0
3.0,3.0,2.0,30000.0,200.0,200.0,580000.0,0.0,0,1,0,0,1
2.0,4.0,1.0,0.0,100.0,174.0,335000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,13000.0,124.0,116.0,420000.0,0.0,1,0,0,0,1
2.0,4.0,2.0,0.0,385.0,190.0,320000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,25000.0,180.0,180.0,460000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,5800.0,66.0,66.0,140000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,5100.0,45.0,29.0,165000.0,0.0,0,1,0,0,1
1.0,2.0,1.0,0.0,140.0,70.0,160000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,1.0,76.0,76.0,142711.0,1.0,1,0,0,1,0
2.0,3.0,1.0,11100.0,100.0,100.0,300000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,11000.0,110.0,84.0,270000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,6500.0,74.0,74.0,215000.0,0.0,1,1,0,0,1
3.0,3.0,1.0,13000.0,125.0,105.0,285000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2400.0,40.0,40.0,119000.0,1.0,0,0,0,1,0
3.0,3.0,0.0,18000.0,317.0,317.0,320000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,1.0,68.0,68.0,121421.0,1.0,1,0,0,1,0
3.0,2.0,1.0,5600.0,72.0,72.0,310000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,1680.0,42.0,42.0,96000.0,0.0,0,1,0,1,0
2.0,2.0,0.0,8000.0,78.0,78.0,199000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3600.0,54.0,54.0,125000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,2750.0,80.0,80.0,115000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2800.0,49.0,49.0,139000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,3000.0,68.0,68.0,120000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,1.0,135.0,135.0,135000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,2546.0,50.0,50.0,140000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,1.0,78.0,78.0,162000.0,0.0,1,0,0,0,1
3.0,5.0,2.0,0.0,368.0,204.0,365000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,0.0,102.0,91.0,95000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,2400.0,90.0,90.0,158000.0,1.0,0,0,0,1,0
1.0,2.0,0.0,0.0,128.0,68.0,70000.0,0.0,1,1,1,0,0
1.0,2.0,0.0,4500.0,45.0,45.0,125000.0,1.0,1,1,0,1,0
1.0,2.0,1.0,5500.0,61.0,61.0,200000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,3500.0,74.0,74.0,130000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,0.0,124.0,106.0,295000.0,0.0,1,1,0,0,1
1.0,2.0,3.0,0.0,575.0,92.0,85000.0,0.0,1,0,0,1,0
1.0,2.0,2.0,0.0,434.0,136.0,69000.0,0.0,1,0,1,0,0
2.0,2.0,0.0,0.0,78.0,65.0,236500.0,0.0,0,0,0,0,1
2.0,5.0,0.0,0.0,140.0,140.0,230000.0,0.0,0,0,0,1,0
3.0,2.0,2.0,19000.0,153.0,153.0,620000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,77.0,77.0,159900.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,91.0,77.0,135000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2000.0,50.0,50.0,82000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,4800.0,60.0,60.0,191000.0,0.0,0,1,0,1,0
1.0,0.0,0.0,3500.0,60.0,60.0,103000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,8000.0,80.0,80.0,200000.0,0.0,0,1,0,0,1
1.0,2.0,1.0,1.0,57.0,57.0,138000.0,1.0,1,0,0,1,0
1.0,3.0,0.0,0.0,82.0,74.0,114000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,131.0,70.0,98000.0,0.0,1,1,0,1,0
3.0,2.0,0.0,0.0,148.0,148.0,632000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,68.0,100.0,169500.0,1.0,1,0,0,1,0
1.0,1.0,1.0,0.0,55.0,55.0,150900.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,69.0,69.0,268000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,1500.0,50.0,50.0,67000.0,0.0,0,0,1,0,0
2.0,2.0,1.0,15000.0,118.0,118.0,347000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,79.0,56.0,130000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,54.0,54.0,110000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,9500.0,100.0,100.0,390000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,35.0,35.0,50000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,54.0,54.0,110000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,6500.0,68.0,68.0,270000.0,0.0,1,1,0,0,1
3.0,4.0,3.0,0.0,420.0,247.0,550000.0,0.0,1,1,0,0,1
3.0,3.0,0.0,0.0,125.0,125.0,189000.0,0.0,0,0,0,1,0
2.0,5.0,1.0,0.0,121.0,121.0,325000.0,0.0,0,0,0,0,1
2.0,5.0,0.0,0.0,235.0,235.0,180000.0,0.0,0,0,0,1,0
3.0,3.0,2.0,0.0,284.0,284.0,625000.0,0.0,0,0,0,0,1
3.0,3.0,2.0,0.0,250.0,160.0,310000.0,0.0,1,1,0,0,1
3.0,5.0,2.0,0.0,300.0,300.0,550000.0,0.0,0,0,0,0,1
2.0,1.0,1.0,5500.0,48.0,48.0,188000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,2400.0,61.0,61.0,82000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,13500.0,97.0,97.0,290000.0,0.0,1,1,0,0,1
1.0,1.0,1.0,0.0,30.0,30.0,110300.0,0.0,0,0,0,0,1
2.0,5.0,2.0,0.0,328.0,237.0,195000.0,0.0,1,0,0,1,0
1.0,3.0,2.0,3000.0,80.0,70.0,130000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,0.0,47.0,47.0,166000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,35.0,35.0,120200.0,0.0,1,0,0,0,1
3.0,5.0,2.0,0.0,173.0,228.0,430000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,0.0,155.0,120.0,205000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,0.0,88.0,88.0,210000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,54.0,54.0,78000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,10500.0,77.0,77.0,250000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2200.0,33.0,33.0,98000.0,0.0,0,0,0,1,0
2.0,2.0,1.0,0.0,74.0,74.0,255000.0,0.0,1,0,0,0,1
2.0,5.0,1.0,0.0,143.0,143.0,270000.0,0.0,0,0,0,1,0
2.0,4.0,0.0,6000.0,78.0,78.0,169000.0,0.0,1,0,0,1,0
2.0,5.0,0.0,0.0,215.0,215.0,220000.0,0.0,0,0,0,1,0
1.0,2.0,2.0,0.0,358.0,70.0,118000.0,0.0,0,0,1,0,0
2.0,3.0,0.0,16000.0,82.0,82.0,320000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,94.0,94.0,185000.0,0.0,0,0,0,0,1
2.0,5.0,1.0,0.0,280.0,280.0,460000.0,0.0,0,0,0,0,1
1.0,2.0,1.0,3.0,61.0,61.0,177000.0,0.0,0,0,0,1,0
2.0,3.0,3.0,0.0,420.0,200.0,390000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,410.0,145.0,58000.0,0.0,1,0,1,0,0
1.0,1.0,0.0,0.0,34.0,34.0,119900.0,0.0,0,0,0,1,0
2.0,2.0,1.0,0.0,91.0,91.0,240000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,120.0,72.0,69000.0,0.0,1,0,1,0,0
2.0,2.0,1.0,4940.0,91.0,91.0,240000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,3000.0,62.0,62.0,152500.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,37.0,37.0,38000.0,0.0,0,0,1,0,0
2.0,4.0,0.0,0.0,134.0,134.0,230000.0,0.0,0,0,0,0,1
2.0,3.0,0.0,0.0,344.0,123.0,190000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,300.0,136.0,78000.0,0.0,0,0,1,0,0
2.0,3.0,1.0,20000.0,175.0,175.0,690000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,0.0,70.0,70.0,109000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,2400.0,47.0,47.0,118000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,1200.0,51.0,51.0,125000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,18922.0,120.0,120.0,420000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,0.0,85.0,70.0,178000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,3900.0,88.0,88.0,140000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,12920.0,86.0,86.0,250000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,0.0,160.0,130.0,195000.0,0.0,1,0,0,1,0
2.0,4.0,0.0,0.0,200.0,133.0,340000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,83.0,51.0,175000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1600.0,34.0,34.0,70000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,14000.0,102.0,102.0,275000.0,0.0,1,0,0,0,1
1.0,4.0,0.0,0.0,355.0,178.0,90000.0,0.0,1,0,1,0,0
1.0,1.0,0.0,260.0,52.0,52.0,78000.0,1.0,0,0,0,1,0
2.0,3.0,0.0,7000.0,75.0,75.0,165000.0,0.0,1,0,0,1,0
1.0,3.0,2.0,14500.0,117.0,117.0,190000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3000.0,61.0,61.0,145000.0,0.0,1,0,0,1,0
1.0,3.0,0.0,0.0,100.0,100.0,70000.0,0.0,1,0,0,1,0
2.0,3.0,2.0,4500.0,93.0,93.0,138000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,12000.0,91.0,91.0,250000.0,0.0,0,0,0,0,1
2.0,4.0,1.0,0.0,546.0,180.0,50000.0,1.0,1,0,1,0,0
3.0,2.0,1.0,16800.0,95.0,95.0,220000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,5800.0,83.0,83.0,255000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,7000.0,80.0,68.0,229900.0,0.0,1,1,0,0,1
2.0,2.0,0.0,1000.0,70.0,70.0,125000.0,0.0,0,0,0,1,0
2.0,2.0,1.0,4500.0,60.0,60.0,170000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,0.0,304.0,74.0,195000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,6500.0,90.0,90.0,229500.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,95.0,85.0,109000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,10000.0,62.0,62.0,300000.0,0.0,0,1,0,0,1
1.0,0.0,0.0,0.0,30.0,30.0,88000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,7500.0,93.0,93.0,110000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,9000.0,100.0,100.0,215000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2500.0,50.0,50.0,75000.0,0.0,1,1,0,1,0
2.0,2.0,2.0,0.0,506.0,175.0,430000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1000.0,31.0,31.0,74000.0,0.0,0,0,0,1,0
2.0,3.0,1.0,24000.0,153.0,153.0,335000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2300.0,43.0,43.0,115000.0,0.0,0,0,0,0,1
3.0,4.0,1.0,0.0,90.0,175.0,425000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,180.0,90.0,135000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,0.0,70.0,70.0,158000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,20000.0,162.0,162.0,365000.0,0.0,1,1,0,0,1
2.0,4.0,1.0,0.0,456.0,200.0,495000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,7.0,38.0,116500.0,0.0,0,0,0,0,1
1.0,3.0,0.0,5200.0,61.0,61.0,215000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,280.0,130.0,350000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,53.0,53.0,161500.0,0.0,1,1,0,1,0
3.0,2.0,3.0,0.0,536.0,145.0,195000.0,1.0,1,0,0,1,0
1.0,3.0,1.0,4000.0,83.0,83.0,185000.0,1.0,1,0,0,1,0
2.0,3.0,2.0,0.0,626.0,165.0,398000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,6700.0,100.0,100.0,190000.0,0.0,1,1,0,0,1
2.0,5.0,0.0,0.0,280.0,120.0,145000.0,0.0,1,0,1,0,0
3.0,3.0,1.0,16000.0,180.0,180.0,480000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,7800.0,400.0,90.0,215000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,0.0,80.0,80.0,93000.0,0.0,1,0,0,1,0
1.0,3.0,1.0,4500.0,70.0,70.0,105000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,3400.0,65.0,65.0,130000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,0.0,240.0,148.0,320000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,5900.0,72.0,67.0,170000.0,1.0,1,1,0,1,0
1.0,3.0,1.0,0.0,232.0,171.0,210000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,35.0,35.0,50000.0,0.0,0,0,0,1,0
2.0,3.0,1.0,4900.0,100.0,100.0,240000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,0.0,170.0,110.0,190000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,600.0,149.0,149.0,118000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,0.0,54.0,66.0,115000.0,1.0,0,0,0,1,0
2.0,2.0,0.0,3500.0,60.0,60.0,140000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,1500.0,48.0,48.0,105000.0,0.0,0,0,0,0,1
2.0,3.0,0.0,0.0,102.0,92.0,152500.0,0.0,0,0,0,1,0
2.0,2.0,0.0,8000.0,53.0,53.0,169000.0,0.0,1,0,0,0,1
3.0,4.0,3.0,0.0,550.0,220.0,435000.0,0.0,1,1,0,0,1
3.0,4.0,1.0,25000.0,157.0,157.0,460000.0,0.0,0,0,0,0,1
3.0,3.0,2.0,0.0,409.0,240.0,440000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,80.0,80.0,120000.0,0.0,0,0,0,0,1
2.0,3.0,2.0,22000.0,112.0,112.0,480000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,0.0,130.0,110.0,234999.0,0.0,1,0,0,0,1
2.0,4.0,1.0,0.0,130.0,93.0,215000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,5300.0,76.0,76.0,170000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,3000.0,26.0,26.0,80000.0,0.0,0,1,0,0,1
2.0,2.0,1.0,10000.0,57.0,57.0,230000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2000.0,45.0,45.0,145000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,0.0,150.0,145.0,195000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,0.0,148.0,119.0,470000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,6900.0,36.0,36.0,129000.0,0.0,1,1,0,0,1
2.0,4.0,1.0,0.0,148.0,119.0,450000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3000.0,46.0,46.0,80000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2900.0,65.0,65.0,80000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,0.0,75.0,136.0,280000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,100.0,94.0,269000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,22000.0,133.0,133.0,320000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,75.0,75.0,97000.0,0.0,1,0,0,1,0
2.0,4.0,0.0,0.0,142.0,144.0,129000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,55.0,55.0,88000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,5000.0,15.0,100.0,220000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,89.0,80.0,119000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,1574.0,52.0,52.0,90000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,5000.0,38.0,38.0,150000.0,0.0,0,1,0,0,1
1.0,1.0,0.0,3400.0,43.0,43.0,100000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2500.0,62.0,62.0,120000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,1000.0,42.0,42.0,90000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,56.0,56.0,195700.0,0.0,1,0,0,1,0
3.0,4.0,1.0,15000.0,135.0,135.0,285000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,0.0,212.0,103.0,205000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,2500.0,58.0,58.0,138000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,69.0,69.0,150000.0,0.0,1,1,0,1,0
2.0,5.0,0.0,5300.0,190.0,190.0,249000.0,0.0,1,0,0,1,0
1.0,1.0,2.0,12000.0,49.0,49.0,205000.0,0.0,0,1,0,0,1
1.0,1.0,0.0,0.0,43.0,43.0,124500.0,1.0,0,0,0,1,0
1.0,0.0,0.0,2700.0,24.0,24.0,95000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,2300.0,120.0,120.0,213000.0,0.0,0,1,0,1,0
2.0,1.0,0.0,8000.0,60.0,60.0,170000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,2800.0,38.0,38.0,132000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,1000.0,31.0,31.0,105000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,0.0,45.0,45.0,98500.0,0.0,1,0,0,1,0
1.0,3.0,1.0,4500.0,63.0,63.0,180000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,1200.0,26.0,26.0,90000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2500.0,40.0,40.0,112000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,3500.0,25.0,25.0,110000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,700.0,49.0,49.0,92000.0,0.0,0,0,0,1,0
3.0,4.0,1.0,17000.0,120.0,120.0,270000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,47.0,47.0,143000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,5000.0,38.0,38.0,150000.0,0.0,0,1,0,0,1
1.0,0.0,1.0,2800.0,30.0,30.0,110000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,3300.0,53.0,53.0,68000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3300.0,49.0,49.0,145000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,1300.0,41.0,41.0,92000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,0.0,60.0,44.0,100000.0,0.0,0,0,0,1,0
1.0,3.0,1.0,3750.0,62.0,62.0,200000.0,0.0,1,0,0,0,1
3.0,4.0,0.0,6800.0,88.0,88.0,219000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,0.0,45.0,80.0,175000.0,0.0,1,0,0,1,0
3.0,4.0,1.0,12900.0,113.0,113.0,279000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,0.0,67.0,67.0,196800.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,49.0,49.0,158100.0,1.0,1,0,0,1,0
2.0,3.0,0.0,0.0,109.0,109.0,299000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,0.0,194.0,216.0,300000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,2000.0,58.0,58.0,125000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,55.0,55.0,182310.0,0.0,1,0,0,1,0
1.0,2.0,2.0,3500.0,51.0,51.0,220000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,0.0,45.0,45.0,52000.0,0.0,0,0,0,1,0
2.0,4.0,1.0,8320.0,79.0,79.0,198000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,1.0,75.0,75.0,151000.0,1.0,0,0,0,1,0
3.0,4.0,2.0,30000.0,270.0,270.0,529000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,0.0,116.0,125.0,150000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,3500.0,35.0,35.0,130000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,7000.0,71.0,71.0,265500.0,0.0,1,0,0,0,1
2.0,2.0,1.0,11000.0,89.0,89.0,280000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,1.0,51.0,51.0,184000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,3300.0,45.0,45.0,157000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,1503.0,45.0,45.0,124500.0,0.0,0,1,0,0,1
2.0,3.0,1.0,0.0,500.0,180.0,480000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,20000.0,215.0,215.0,580000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,1700.0,51.0,51.0,105000.0,0.0,1,1,0,0,1
2.0,3.0,2.0,0.0,200.0,145.0,299000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,0.0,57.0,57.0,176000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,6300.0,67.0,67.0,78000.0,0.0,1,1,1,0,0
1.0,2.0,0.0,2600.0,50.0,50.0,180000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,54.0,54.0,147000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,1700.0,43.0,43.0,105000.0,0.0,0,0,0,1,0
1.0,3.0,2.0,0.0,160.0,80.0,240000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,25000.0,192.0,192.0,420000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,52.0,52.0,119000.0,0.0,0,1,0,0,1
2.0,2.0,0.0,0.0,62.0,62.0,172700.0,0.0,0,0,0,0,1
2.0,4.0,3.0,0.0,370.0,140.0,360000.0,0.0,1,1,0,0,1
